eventName,triggerTime,Count,RecordCnt,SeqMax,SeqMin,Biome,Block,DestructionMethod,Difficulty,Dim,FeetPosX,FeetPosY,FeetPosZ,Health,Light,Mode,Namespace,NearbyAnimals,NearbyMonsters,NearbyOther,NearbyPlayers,NearbyVillagers,PlayerBiome,PlayerGameMode,PlayerLevel,PlayerSpeed,Role,RotX,RotY,TimeOfDay,ToolItemType,Type,Variant,WorldFeature,editionType,PlacementMethod
BlockBroken,2021-02-15 15:20:08.117535,1,1,25474,25474,1,stone,0.0,PEACEFUL,0,141,52,163,20,10,1,minecraft,5,0,5,1,0,plains,1,0,0.0,0,27.48974609375,-91.04351806640624,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:08.621692,1,1,25477,25477,1,stone,0.0,PEACEFUL,0,141,52,163,20,10,1,minecraft,5,0,5,1,0,plains,1,0,0.3211754262447357,0,19.42715454101563,-91.6407470703125,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:08.867193,1,1,25479,25479,1,stone,0.0,PEACEFUL,0,141,52,163,20,10,1,minecraft,5,0,5,1,0,plains,1,0,0.0152618400752544,0,9.8714599609375,-94.02969360351562,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:09.120958,1,1,25481,25481,1,stone,0.0,PEACEFUL,0,141,52,163,20,10,1,minecraft,5,0,6,1,0,plains,1,0,0.0006103515625,0,9.274215698242188,-93.13385009765624,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:09.658984,1,1,25483,25483,1,stone,0.0,PEACEFUL,0,142,52,163,20,9,1,minecraft,5,0,6,1,0,plains,1,0,0.3209340870380402,0,23.90638732910156,-89.25186157226562,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:09.925282,1,1,25485,25485,1,stone,0.0,PEACEFUL,0,142,52,163,20,9,1,minecraft,5,0,6,1,0,plains,1,0,0.0158456489443779,0,23.60775756835938,-90.4462890625,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:10.208564,1,1,25490,25490,1,stone,0.0,PEACEFUL,0,142,52,164,20,8,1,minecraft,5,0,6,1,0,plains,1,0,0.4935797452926636,0,15.24658203125,-79.6961669921875,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:10.459588,1,1,25492,25492,1,stone,0.0,PEACEFUL,0,142,52,164,20,8,1,minecraft,5,0,6,1,0,plains,1,0,0.0235302206128835,0,15.54519653320313,-79.6961669921875,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:10.910442,1,1,25494,25494,1,stone,0.0,PEACEFUL,0,143,52,164,20,7,1,minecraft,5,0,6,1,0,plains,1,0,0.3212769031524658,0,28.98287963867188,-91.6407470703125,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:11.170868,1,1,25496,25496,1,stone,0.0,PEACEFUL,0,143,52,164,20,7,1,minecraft,5,0,6,1,0,plains,1,0,0.0159423314034938,0,26.29533386230469,-79.99481201171875,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:11.409264,1,1,25497,25497,1,stone,0.0,PEACEFUL,0,143,52,164,20,7,1,minecraft,5,0,6,1,0,plains,1,0,0.0006103515625,0,25.99673461914063,-100.001953125,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:12.249113,1,1,25605,25605,1,stone,0.0,PEACEFUL,0,144,52,163,20,7,1,minecraft,5,0,5,1,0,plains,1,0,4.202301025390625,0,12.55908203125,-96.11996459960938,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:12.301958,1,1,25640,25640,1,stone,0.0,PEACEFUL,0,144,52,163,20,7,1,minecraft,5,0,5,1,0,plains,1,0,0.3781939148902893,0,10.17015075683594,-78.80032348632812,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:12.390721,1,1,25712,25712,1,stone,0.0,PEACEFUL,0,144,52,163,20,7,1,minecraft,5,0,5,1,0,plains,1,0,0.0184347387403249,0,26.59396362304688,-73.12664794921875,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:12.507812,1,1,25744,25744,1,stone,0.0,PEACEFUL,0,144,52,163,20,7,1,minecraft,5,0,5,1,0,plains,1,0,0.001258271979168,0,25.69810485839844,-85.96710205078125,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:12.774733,1,1,25746,25746,1,stone,0.0,PEACEFUL,0,144,52,163,20,7,1,minecraft,5,0,5,1,0,plains,1,0,0.0,0,10.17015075683594,-85.369873046875,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:13.072959,1,1,25748,25748,1,stone,0.0,PEACEFUL,0,144,52,163,20,7,1,minecraft,5,0,5,1,0,plains,1,0,0.0,0,8.975692749023438,-70.1405029296875,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:13.309357,1,1,25749,25749,1,stone,0.0,PEACEFUL,0,144,52,163,20,7,1,minecraft,5,0,5,1,0,plains,1,0,0.0,0,19.12858581542969,-79.09893798828125,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:13.561499,1,1,25751,25751,1,stone,0.0,PEACEFUL,0,144,52,163,20,7,1,minecraft,5,0,5,1,0,plains,1,0,0.0,0,20.02442932128906,-91.93939208984376,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:13.809833,1,1,25752,25752,1,stone,0.0,PEACEFUL,0,144,52,163,20,7,1,minecraft,5,0,5,1,0,plains,1,0,0.0,0,20.02442932128906,-91.93939208984376,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:17.486080,1,1,25775,25775,1,stone,0.0,PEACEFUL,0,137,52,164,20,11,1,minecraft,5,0,6,1,0,extreme_hills,1,0,4.094003677368164,0,11.0660400390625,10.05772399902344,5000,50,1,3.0,0,pocket,
BlockBroken,2021-02-15 15:20:17.787967,1,1,25779,25779,3,stone,0.0,PEACEFUL,0,137,52,164,20,11,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.3439546227455139,0,10.76742553710938,7.967422485351563,5000,50,1,3.0,0,pocket,
BlockBroken,2021-02-15 15:20:18.034298,1,1,25781,25781,3,stone,0.0,PEACEFUL,0,137,52,164,20,11,1,minecraft,5,0,5,1,0,extreme_hills,1,0,0.0166956540197134,0,20.62174987792969,15.13420104980469,5000,50,1,3.0,0,pocket,
BlockBroken,2021-02-15 15:20:18.291610,1,1,25782,25782,3,stone,0.0,PEACEFUL,0,137,52,164,20,11,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.001258271979168,0,26.89263916015625,-8.1578369140625,5000,50,1,3.0,0,pocket,
BlockBroken,2021-02-15 15:20:18.571860,1,1,25785,25785,3,stone,0.0,PEACEFUL,0,137,52,164,20,11,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0,0,11.66323852539063,2.293716430664063,5000,50,1,3.0,0,pocket,
BlockBroken,2021-02-15 15:20:18.831167,1,1,25787,25787,3,stone,0.0,PEACEFUL,0,137,52,164,20,11,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0,0,7.482666015625,7.668807983398438,5000,50,1,3.0,0,pocket,
BlockBroken,2021-02-15 15:20:19.058576,1,1,25789,25789,3,stone,0.0,PEACEFUL,0,137,52,164,20,11,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0,0,23.60786437988281,10.35635375976563,5000,50,1,3.0,0,pocket,
BlockBroken,2021-02-15 15:20:19.361064,1,1,25791,25791,3,stone,0.0,PEACEFUL,0,137,52,164,20,11,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0,0,19.12863159179688,-2.185546875,5000,50,1,3.0,0,pocket,
BlockBroken,2021-02-15 15:20:19.861818,1,1,25794,25794,3,stone,0.0,PEACEFUL,0,137,52,165,20,10,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.349661260843277,0,9.871536254882812,-1.58831787109375,5000,50,1,3.0,0,pocket,
BlockBroken,2021-02-15 15:20:20.122114,1,1,25797,25797,3,stone,0.0,PEACEFUL,0,137,52,165,20,10,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0171007383614778,0,2.406143188476563,13.64112854003906,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:20.528537,1,1,25799,25799,3,stone,0.0,PEACEFUL,0,137,52,166,20,9,1,minecraft,5,0,6,1,0,extreme_hills,1,0,4.177959442138672,0,16.4410400390625,-7.85919189453125,5000,50,1,3.0,0,pocket,
BlockBroken,2021-02-15 15:20:20.754931,1,1,25803,25803,3,stone,0.0,PEACEFUL,0,137,52,166,20,9,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.2026449888944626,0,21.81613159179688,0.2034149169921875,5000,50,1,3.0,0,pocket,
BlockBroken,2021-02-15 15:20:21.015490,1,1,25804,25804,3,stone,0.0,PEACEFUL,0,137,52,166,20,9,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.009765625,0,20.02442932128906,11.84942626953125,5000,50,1,3.0,0,pocket,
BlockBroken,2021-02-15 15:20:21.256159,1,1,25806,25806,3,stone,0.0,PEACEFUL,0,137,52,166,20,9,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0006103515625,0,7.18402099609375,-2.78277587890625,5000,50,1,3.0,0,pocket,
BlockBroken,2021-02-15 15:20:21.512477,1,1,25808,25808,3,stone,0.0,PEACEFUL,0,137,52,166,20,9,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0,0,25.99673461914063,-5.47021484375,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:21.762805,1,1,25811,25811,3,stone,0.0,PEACEFUL,0,137,52,166,20,9,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0,0,25.39950561523438,8.564651489257812,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:22.013645,1,1,25813,25813,3,stone,0.0,PEACEFUL,0,137,52,166,20,9,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0,0,19.42718505859375,9.161880493164062,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:22.463001,1,1,25819,25819,3,stone,0.0,PEACEFUL,0,136,52,167,20,7,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.3494122624397278,0,11.9617919921875,-1.88690185546875,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:22.712371,1,1,25822,25822,3,stone,0.0,PEACEFUL,0,136,52,167,20,7,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0168842487037181,0,11.66317749023438,-4.574462890625,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:22.963698,1,1,25824,25824,3,stone,0.0,PEACEFUL,0,136,52,167,20,7,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.00091552734375,0,11.9617919921875,8.564590454101562,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:23.213030,1,1,25826,25826,3,stone,0.0,PEACEFUL,0,136,52,167,20,7,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0,0,9.572860717773438,1.696426391601563,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:23.962069,1,1,25835,25835,3,stone,0.0,PEACEFUL,0,136,52,167,20,10,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0,0,11.9617919921875,-6.067626953125,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:24.529066,1,1,25839,25839,3,stone,0.0,PEACEFUL,0,137,52,168,20,7,1,minecraft,5,0,7,1,0,extreme_hills,1,0,4.199944496154785,0,8.975631713867188,-2.48419189453125,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:24.774399,1,1,25842,25842,3,stone,0.0,PEACEFUL,0,137,52,169,20,6,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.2037742584943771,0,17.03825378417969,5.877059936523438,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:25.009769,1,1,25844,25844,3,stone,0.0,PEACEFUL,0,137,52,169,20,6,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0097846798598766,0,19.72578430175781,-5.17169189453125,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:25.365426,1,1,25850,25850,3,stone,0.0,PEACEFUL,0,137,52,169,20,13,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0,0,8.079818725585938,55.44706726074219,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:25.711523,1,1,25855,25855,3,stone,0.0,PEACEFUL,0,136,52,169,20,12,1,minecraft,5,0,6,1,0,extreme_hills,1,0,4.478080272674561,0,10.76734924316406,-15.62322998046875,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:25.962840,1,1,25857,25857,3,stone,0.0,PEACEFUL,0,136,52,169,20,12,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.2172414362430573,0,10.46873474121094,-13.532958984375,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:26.213170,1,1,25859,25859,3,stone,0.0,PEACEFUL,0,136,52,169,20,12,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0104475356638431,0,16.44105529785156,-9.9495849609375,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:26.715335,1,1,25862,25862,3,iron_ore,0.0,PEACEFUL,0,136,52,170,20,11,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.349522203207016,0,9.871505737304688,-63.10293579101563,5000,50,15,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:26.956299,1,1,25865,25865,3,iron_ore,0.0,PEACEFUL,0,136,52,170,20,11,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0170598439872264,0,8.378433227539062,-72.3599853515625,5000,50,15,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:27.306367,1,1,25867,25867,3,iron_ore,0.0,PEACEFUL,0,136,52,171,20,10,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.48980712890625,0,7.482574462890625,-58.3250732421875,5000,50,15,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:27.714285,1,1,25872,25872,3,iron_ore,0.0,PEACEFUL,0,137,52,171,20,11,1,minecraft,5,0,6,1,0,extreme_hills,1,0,3.155859708786011,0,25.9967041015625,-78.63088989257812,5000,50,15,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:27.963603,1,1,25874,25874,3,iron_ore,0.0,PEACEFUL,0,136,52,172,20,9,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.325527012348175,0,30.17732238769531,-94.1588134765625,5000,50,15,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:28.243399,1,1,25875,25875,3,iron_ore,0.0,PEACEFUL,0,136,52,172,20,9,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0159160215407609,0,19.72576904296875,-81.91561889648438,5000,50,15,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:28.465812,1,1,25877,25877,3,iron_ore,0.0,PEACEFUL,0,136,52,172,20,9,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0006103515625,0,11.66317749023438,-94.75607299804688,5000,50,15,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:28.712210,1,1,25878,25878,3,iron_ore,0.0,PEACEFUL,0,136,52,172,20,9,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0,0,19.42715454101563,-106.1033935546875,5000,50,15,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:28.993592,1,1,25880,25880,3,stone,0.0,PEACEFUL,0,136,52,172,20,9,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0,0,23.30915832519531,-111.4784545898438,5000,50,1,3.0,0,pocket,
BlockBroken,2021-02-15 15:20:29.216994,1,1,25881,25881,3,iron_ore,0.0,PEACEFUL,0,136,52,172,20,9,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0,0,7.482589721679688,-115.0618286132813,5000,50,15,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:29.662800,1,1,25885,25885,3,stone,0.0,PEACEFUL,0,137,52,172,20,10,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.3416278958320618,0,32.8648681640625,-117.1521301269531,5000,50,1,3.0,0,pocket,
BlockBroken,2021-02-15 15:20:29.913650,1,1,25887,25887,3,iron_ore,0.0,PEACEFUL,0,137,52,172,20,10,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0166956540197134,0,30.4759521484375,-124.3189086914063,5000,50,15,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:30.165876,1,1,25888,25888,3,stone,0.0,PEACEFUL,0,137,52,172,20,10,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.001258271979168,0,27.78839111328125,-126.7078247070313,5000,50,1,3.0,0,pocket,
BlockBroken,2021-02-15 15:20:30.613393,1,1,25891,25891,3,stone,0.0,PEACEFUL,0,138,52,172,20,9,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.3212937414646149,0,50.78179931640625,-112.9715576171875,5000,50,1,3.0,0,pocket,
BlockBroken,2021-02-15 15:20:30.863708,1,1,25893,25893,3,coal_ore,0.0,PEACEFUL,0,138,52,172,20,9,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.015869140625,0,63.92088317871094,-114.4646606445313,5000,50,16,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:31.114039,1,1,25895,25895,3,stone,0.0,PEACEFUL,0,138,52,172,20,9,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0006823937874287,0,52.27494812011719,-71.46417236328125,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:31.356392,1,1,25896,25896,3,coal_ore,0.0,PEACEFUL,0,138,52,172,20,9,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0,0,51.67771911621094,-107.2978820800781,5000,50,16,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:31.613701,1,1,25898,25898,3,coal_ore,0.0,PEACEFUL,0,138,52,172,20,9,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0,0,58.84442138671875,-105.5062561035156,5000,50,16,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:32.063845,1,1,25901,25901,3,stone,0.0,PEACEFUL,0,138,52,171,20,10,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.3211922645568848,0,73.17796325683594,-98.3394775390625,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:32.406928,1,1,25904,25904,3,coal_ore,0.0,PEACEFUL,0,139,52,171,20,9,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0050330879166722,0,75.26832580566406,-94.15884399414062,5000,50,16,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:32.488710,1,1,25906,25906,3,stone,0.0,PEACEFUL,0,139,52,171,20,9,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0025165439583361,0,77.65728759765625,-84.30453491210938,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:32.710118,1,1,25907,25907,3,stone,0.0,PEACEFUL,0,139,52,171,20,9,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0,0,79.15032958984375,-78.332275390625,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:33.065046,1,1,25911,25911,3,stone,0.0,PEACEFUL,0,139,51,172,20,7,1,minecraft,5,0,6,1,0,extreme_hills,1,0,6.151189804077148,0,89.004150390625,-101.6246643066406,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:33.163782,1,1,25914,25914,3,stone,0.0,PEACEFUL,0,139,50,172,20,6,1,minecraft,5,0,6,1,0,extreme_hills,1,0,8.950441360473633,0,88.4072265625,-114.1659545898438,5000,50,1,3.0,0,pocket,
BlockBroken,2021-02-15 15:20:33.280514,1,1,25918,25918,3,stone,0.0,PEACEFUL,0,139,49,172,20,5,1,minecraft,5,0,6,1,0,extreme_hills,1,0,11.70045948028564,0,89.9072265625,-128.7965698242188,5000,50,1,3.0,0,pocket,
BlockBroken,2021-02-15 15:20:33.656463,1,1,25919,25919,3,coal_ore,0.0,PEACEFUL,0,139,49,172,20,5,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.00152587890625,0,8.3782958984375,169.3887329101563,5000,50,16,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:34.812553,1,1,25928,25928,3,stone,0.0,PEACEFUL,0,139,49,172,20,8,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0,0,-22.6776123046875,-161.0484619140625,5000,50,1,3.0,0,pocket,
BlockBroken,2021-02-15 15:20:35.113749,1,1,25931,25931,3,coal_ore,0.0,PEACEFUL,0,139,49,172,20,8,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0,0,14.35057067871094,-155.6734008789063,5000,50,16,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:35.364166,1,1,25932,25932,3,coal_ore,0.0,PEACEFUL,0,139,49,172,20,8,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0,0,19.12840270996094,-172.9930419921875,5000,50,16,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:35.607029,1,1,25934,25934,3,stone,0.0,PEACEFUL,0,139,49,172,20,8,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0,0,33.76055908203125,176.2568969726563,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:35.862347,1,1,25935,25935,3,coal_ore,0.0,PEACEFUL,0,139,49,172,20,8,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0,0,38.83702087402344,-156.5692138671875,5000,50,16,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:36.121652,1,1,25938,25938,3,stone,0.0,PEACEFUL,0,139,49,172,20,8,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0,0,44.51071166992188,-158.3609008789063,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:36.363283,1,1,25939,25939,3,stone,0.0,PEACEFUL,0,139,49,172,20,8,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0,0,54.364990234375,-169.708251953125,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:36.612927,1,1,25941,25941,3,stone,0.0,PEACEFUL,0,139,49,172,20,8,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0,0,82.43472290039062,-157.7637023925781,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:36.914097,1,1,25945,25945,3,stone,0.0,PEACEFUL,0,139,48,172,20,7,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0,0,89.89163208007812,-100.1368408203125,5000,50,1,3.0,0,pocket,
BlockBroken,2021-02-15 15:20:37.156982,1,1,25948,25948,3,stone,0.0,PEACEFUL,0,139,48,172,20,7,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0,0,89.89532470703125,-85.50003051757812,5000,50,1,3.0,0,pocket,
BlockBroken,2021-02-15 15:20:42.455099,1,1,25973,25973,3,stone,0.0,PEACEFUL,0,136,52,172,20,9,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0,0,13.15596008300781,-16.81781005859375,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:42.714409,1,1,25976,25976,3,stone,0.0,PEACEFUL,0,136,52,172,20,9,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0,0,13.15596008300781,-16.81781005859375,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:43.312784,1,1,25978,25978,3,stone,0.0,PEACEFUL,0,136,52,171,20,10,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.2847479581832886,0,19.12828063964844,-20.401123046875,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:43.564008,1,1,25980,25980,3,stone,0.0,PEACEFUL,0,136,52,171,20,10,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0138813061639666,0,20.91998291015625,-4.27593994140625,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:43.812344,1,1,25981,25981,3,stone,0.0,PEACEFUL,0,136,52,171,20,10,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0006823937874287,0,26.29505920410156,-5.470458984375,5000,50,1,3.0,0,pocket,
BlockBroken,2021-02-15 15:20:44.063672,1,1,25983,25983,3,stone,0.0,PEACEFUL,0,136,52,171,20,10,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0,0,20.32276916503906,-20.1025390625,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:44.555027,1,1,25987,25987,3,stone,0.0,PEACEFUL,0,136,52,172,20,9,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.3213748633861542,0,15.544921875,-16.5191650390625,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:44.814383,1,1,25989,25989,3,stone,0.0,PEACEFUL,0,136,52,172,20,9,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.015440808609128,0,22.711669921875,1.99493408203125,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:45.055735,1,1,25990,25990,3,stone,0.0,PEACEFUL,0,136,52,172,20,9,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0008631674572825,0,26.59364318847656,-12.33856201171875,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:45.313567,1,1,25992,25992,3,coal_ore,0.0,PEACEFUL,0,136,52,172,20,9,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0,0,21.51718139648438,3.189407348632813,5000,50,16,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:45.561002,1,1,25994,25994,3,stone,0.0,PEACEFUL,0,136,52,172,20,9,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0,0,9.871200561523438,-3.08154296875,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:46.112522,1,1,25998,25998,3,stone,0.0,PEACEFUL,0,137,52,173,20,9,1,minecraft,5,0,6,1,0,extreme_hills,1,0,1.220931529998779,0,17.93379211425781,-9.0538330078125,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:46.367933,1,1,26001,26001,3,stone,0.0,PEACEFUL,0,137,52,173,20,9,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.059254415333271,0,7.183685302734375,12.74505615234375,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:46.712586,1,1,26005,26005,3,coal_ore,0.0,PEACEFUL,0,136,52,174,20,7,1,minecraft,5,0,6,1,0,extreme_hills,1,0,4.41032600402832,0,13.15597534179688,-9.651123046875,5000,50,16,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:46.956447,1,1,26008,26008,3,coal_ore,0.0,PEACEFUL,0,136,52,174,20,7,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.214134469628334,0,14.05183410644531,-11.741455078125,5000,50,16,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:47.214755,1,1,26012,26012,3,coal_ore,0.0,PEACEFUL,0,136,52,174,20,7,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0104475356638431,0,25.69781494140625,-3.08160400390625,5000,50,16,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:47.457107,1,1,26013,26013,3,coal_ore,0.0,PEACEFUL,0,136,52,174,20,7,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0006103515625,0,9.274002075195312,4.68243408203125,5000,50,16,0.0,0,pocket,
BlockBroken,2021-02-15 15:20:48.356523,1,1,26020,26020,3,coal_ore,0.0,PEACEFUL,0,136,52,174,20,12,1,minecraft,5,0,6,1,0,extreme_hills,1,0,0.0,0,11.065673828125,1.397537231445313,5000,50,16,0.0,0,pocket,
